Action,Quantity,Price,Time,Portfolio Value,Remaining Balance
Buy,176,4741.95,2021-10-11 07:15:00,834583.2,852.6800000001676
Sell,176,4720.9,2021-10-11 07:30:00,830878.3999999999,831731.0800000001
Buy,176,4720.9,2021-10-11 07:30:00,830878.3999999999,852.6800000001676
Sell,176,4718.79,2021-10-11 07:45:00,830507.04,831359.7200000002
Buy,176,4718.79,2021-10-11 07:45:00,830507.04,852.6800000001676
Sell,176,4723.42,2021-10-11 08:00:00,831321.92,832174.6000000002
Buy,176,4723.42,2021-10-11 08:00:00,831321.92,852.6800000001676
Sell,176,4730.12,2021-10-11 08:15:00,832501.12,833353.8000000002
Buy,176,4730.12,2021-10-11 08:15:00,832501.12,852.6800000001676
Sell,176,4719.07,2021-10-11 08:30:00,830556.32,831409.0000000001
Buy,176,4719.07,2021-10-11 08:30:00,830556.32,852.6800000001676
Sell,176,4713.39,2021-10-11 08:45:00,829556.64,830409.3200000002
Buy,176,4713.39,2021-10-11 08:45:00,829556.64,852.6800000001676
Sell,176,4711.04,2021-10-11 09:00:00,829143.04,829995.7200000002
Buy,176,4711.04,2021-10-11 09:00:00,829143.04,852.6800000001676
Sell,176,4716.17,2021-10-11 09:15:00,830045.92,830898.6000000002
Buy,176,4716.17,2021-10-11 09:15:00,830045.92,852.6800000001676
Sell,176,4715.48,2021-10-11 09:30:00,829924.48,830777.1600000001
Buy,176,4715.48,2021-10-11 09:30:00,829924.48,852.6800000001676
Sell,176,4711.84,2021-10-11 09:45:00,829283.8400000001,830136.5200000003
Buy,176,4711.84,2021-10-11 09:45:00,829283.8400000001,852.6800000001676
Sell,176,4728.95,2021-10-11 10:00:00,832295.2,833147.8800000001
Buy,176,4728.95,2021-10-11 10:00:00,832295.2,852.6800000001676
Sell,176,4743.46,2021-10-11 10:15:00,834848.96,835701.6400000001
Buy,176,4743.46,2021-10-11 10:15:00,834848.96,852.6800000001676
Sell,176,4751.46,2021-10-11 10:30:00,836256.96,837109.6400000001
Buy,176,4751.46,2021-10-11 10:30:00,836256.96,852.6800000001676
Sell,176,4743.33,2021-10-11 10:45:00,834826.08,835678.7600000001
Buy,176,4743.33,2021-10-11 10:45:00,834826.08,852.6800000001676
Sell,176,4757.21,2021-10-11 11:00:00,837268.96,838121.6400000001
Buy,176,4757.21,2021-10-11 11:00:00,837268.96,852.6800000001676
Sell,176,4738.51,2021-10-11 11:15:00,833977.76,834830.4400000002
Buy,176,4738.51,2021-10-11 11:15:00,833977.76,852.6800000001676
Sell,176,4742.05,2021-10-11 11:30:00,834600.8,835453.4800000002
Buy,176,4742.05,2021-10-11 11:30:00,834600.8,852.6800000001676
Sell,176,4732.28,2021-10-11 11:45:00,832881.2799999999,833733.9600000001
Buy,176,4732.28,2021-10-11 11:45:00,832881.2799999999,852.6800000001676
Sell,176,4753.01,2021-10-11 12:00:00,836529.76,837382.4400000002
Buy,176,4753.01,2021-10-11 12:00:00,836529.76,852.6800000001676
Sell,176,4729.66,2021-10-11 12:15:00,832420.1599999999,833272.8400000001
Buy,176,4729.66,2021-10-11 12:15:00,832420.1599999999,852.6800000001676
Sell,176,4737.09,2021-10-11 12:30:00,833727.8400000001,834580.5200000003
Buy,176,4737.09,2021-10-11 12:30:00,833727.8400000001,852.6800000001676
Sell,176,4712.76,2021-10-11 12:45:00,829445.76,830298.4400000002
Buy,176,4712.76,2021-10-11 12:45:00,829445.76,852.6800000001676
